#Date Time	Lux	CLA	CS	Activity
03/12/2013 02:53:00	2.1162	2.0048	0.0023	0.0382
03/12/2013 02:53:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 02:54:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 02:54:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 02:55:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 02:55:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 02:56:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 02:56:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 02:57:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 02:57:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 02:58:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 02:58:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 02:59:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 02:59:30	1.4676	2.2709	0.0027	0.5207
03/12/2013 03:00:00	1.4676	2.2709	0.0027	0.1035
03/12/2013 03:00:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 03:01:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:01:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:02:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:02:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:03:00	1.4676	2.2709	0.0027	0.0221
03/12/2013 03:03:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:04:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:04:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:05:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:05:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:06:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:06:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:07:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:07:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:08:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:08:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 03:09:00	1.4676	2.2709	0.0027	0.0382
03/12/2013 03:09:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:10:00	2.1162	2.0048	0.0023	0.0312
03/12/2013 03:10:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:11:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:11:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:12:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:12:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:13:00	2.1162	2.0048	0.0023	0.0312
03/12/2013 03:13:30	1.4676	2.2709	0.0027	0.0382
03/12/2013 03:14:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:14:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:15:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:15:30	1.4676	2.2709	0.0027	0.0382
03/12/2013 03:16:00	1.4676	2.2709	0.0027	0.0221
03/12/2013 03:16:30	1.4676	2.2709	0.0027	0.0382
03/12/2013 03:17:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:17:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 03:18:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:18:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:19:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:19:30	1.4676	2.2709	0.0027	0.0382
03/12/2013 03:20:00	2.1162	2.0048	0.0023	0.0312
03/12/2013 03:20:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:21:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:21:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:22:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:22:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:23:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:23:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:24:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:24:30	1.4676	2.2709	0.0027	0.0382
03/12/2013 03:25:00	2.1162	2.0048	0.0023	0.0312
03/12/2013 03:25:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:26:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:26:30	1.4676	2.2709	0.0027	0.0221
03/12/2013 03:27:00	1.4676	2.2709	0.0027	0.0382
03/12/2013 03:27:30	1.4676	2.2709	0.0027	0.0382
03/12/2013 03:28:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:28:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:29:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:29:30	1.4676	2.2709	0.0027	0.0382
03/12/2013 03:30:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:30:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:31:00	1.4676	2.2709	0.0027	0.0382
03/12/2013 03:31:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:32:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:32:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:33:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:33:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:34:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:34:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 03:35:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:35:30	1.4676	2.2709	0.0027	0.0382
03/12/2013 03:36:00	2.1162	2.0048	0.0023	0.0312
03/12/2013 03:36:30	2.1162	2.0048	0.0023	0.0221
03/12/2013 03:37:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:37:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:38:00	1.4676	2.2709	0.0027	0.0221
03/12/2013 03:38:30	2.1162	2.0048	0.0023	0.0221
03/12/2013 03:39:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:39:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:40:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:40:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:41:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:41:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:42:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:42:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:43:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:43:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:44:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:44:30	1.4676	2.2709	0.0027	0.3104
03/12/2013 03:45:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:45:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:46:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:46:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:47:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:47:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:48:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:48:30	1.4676	2.2709	0.0027	0.0221
03/12/2013 03:49:00	2.1162	2.0048	0.0023	0.0312
03/12/2013 03:49:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:50:00	1.4676	2.2709	0.0027	0.0221
03/12/2013 03:50:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:51:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:51:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:52:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:52:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:53:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:53:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:54:00	1.4676	2.2709	0.0027	0.0382
03/12/2013 03:54:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 03:55:00	1.4676	2.2709	0.0027	0.4591
03/12/2013 03:55:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:56:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:56:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:57:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:57:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:58:00	2.1162	2.0048	0.0023	0.0312
03/12/2013 03:58:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:59:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 03:59:30	1.4676	2.2709	0.0027	0.0221
03/12/2013 04:00:00	2.1162	2.0048	0.0023	0.0312
03/12/2013 04:00:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:01:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:01:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:02:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:02:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:03:00	2.1162	2.0048	0.0023	0.0312
03/12/2013 04:03:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:04:00	2.1162	2.0048	0.0023	0.0382
03/12/2013 04:04:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:05:00	1.4676	2.2709	0.0027	0.0221
03/12/2013 04:05:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:06:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:06:30	1.4676	2.2709	0.0027	0.0382
03/12/2013 04:07:00	1.4676	2.2709	0.0027	0.0382
03/12/2013 04:07:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:08:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:08:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 04:09:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:09:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 04:10:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:10:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:11:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:11:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:12:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:12:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 04:13:00	1.4676	2.2709	0.0027	0.0221
03/12/2013 04:13:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:14:00	1.4676	2.2709	0.0027	0.0382
03/12/2013 04:14:30	1.4676	2.2709	0.0027	0.0382
03/12/2013 04:15:00	1.4676	2.2709	0.0027	0.8055
03/12/2013 04:15:30	1.3944	0.8906	0.0009	0.2271
03/12/2013 04:16:00	2.1162	2.0048	0.0023	0.1248
03/12/2013 04:16:30	1.4676	2.2709	0.0027	0.0382
03/12/2013 04:17:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:17:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:18:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:18:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:19:00	2.1162	2.0048	0.0023	0.0312
03/12/2013 04:19:30	1.4676	2.2709	0.0027	0.0221
03/12/2013 04:20:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:20:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 04:21:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:21:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:22:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:22:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 04:23:00	2.1162	2.0048	0.0023	0.0312
03/12/2013 04:23:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:24:00	2.1162	2.0048	0.0023	0.0312
03/12/2013 04:24:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 04:25:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:25:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:26:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:26:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 04:27:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:27:30	1.4676	2.2709	0.0027	0.0221
03/12/2013 04:28:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:28:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:29:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:29:30	1.4676	2.2709	0.0027	0.0221
03/12/2013 04:30:00	2.1162	2.0048	0.0023	0.0221
03/12/2013 04:30:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:31:00	2.1162	2.0048	0.0023	0.0312
03/12/2013 04:31:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:32:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:32:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:33:00	1.4676	2.2709	0.0027	0.0221
03/12/2013 04:33:30	2.1162	2.0048	0.0023	0.0221
03/12/2013 04:34:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:34:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 04:35:00	2.1162	2.0048	0.0023	0.0312
03/12/2013 04:35:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:36:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:36:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:37:00	1.4676	2.2709	0.0027	0.0382
03/12/2013 04:37:30	1.4676	2.2709	0.0027	0.0382
03/12/2013 04:38:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:38:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 04:39:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:39:30	1.4676	2.2709	0.0027	0.0382
03/12/2013 04:40:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:40:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 04:41:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:41:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:42:00	2.1162	2.0048	0.0023	0.0312
03/12/2013 04:42:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:43:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:43:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:44:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:44:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 04:45:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:45:30	1.4676	2.2709	0.0027	0.0382
03/12/2013 04:46:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:46:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:47:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:47:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:48:00	2.1162	2.0048	0.0023	0.0312
03/12/2013 04:48:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 04:49:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:49:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 04:50:00	2.1162	2.0048	0.0023	0.0312
03/12/2013 04:50:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:51:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:51:30	1.4676	2.2709	0.0027	0.0221
03/12/2013 04:52:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:52:30	1.4676	2.2709	0.0027	0.0382
03/12/2013 04:53:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:53:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:54:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:54:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:55:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:55:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:56:00	2.1162	2.0048	0.0023	0.0312
03/12/2013 04:56:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:57:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:57:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 04:58:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:58:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 04:59:00	1.4676	2.2709	0.0027	0.0221
03/12/2013 04:59:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 05:00:00	1.4676	2.2709	0.0027	0.0382
03/12/2013 05:00:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 05:01:00	2.1162	2.0048	0.0023	0.0312
03/12/2013 05:01:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 05:02:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 05:02:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 05:03:00	1.4676	2.2709	0.0027	0.0221
03/12/2013 05:03:30	1.4676	2.2709	0.0027	0.0221
03/12/2013 05:04:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 05:04:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 05:05:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 05:05:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 05:06:00	1.4676	2.2709	0.0027	0.1395
03/12/2013 05:06:30	2.1162	2.0048	0.0023	0.1859
03/12/2013 05:07:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 05:07:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 05:08:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 05:08:30	2.1162	2.0048	0.0023	0.1146
03/12/2013 05:09:00	1.4676	2.2709	0.0027	0.0382
03/12/2013 05:09:30	1.4676	2.2709	0.0027	0.1576
03/12/2013 05:10:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 05:10:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 05:11:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 05:11:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 05:12:00	2.1162	2.0048	0.0023	0.0312
03/12/2013 05:12:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 05:13:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 05:13:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 05:14:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 05:14:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 05:15:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 05:15:30	1.4676	2.2709	0.0027	0.0382
03/12/2013 05:16:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 05:16:30	1.4676	2.2709	0.0027	0.0540
03/12/2013 05:17:00	2.1162	2.0048	0.0023	0.0312
03/12/2013 05:17:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 05:18:00	2.1162	2.0048	0.0023	0.0382
03/12/2013 05:18:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 05:19:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 05:19:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 05:20:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 05:20:30	1.4676	2.2709	0.0027	0.0382
03/12/2013 05:21:00	2.1162	2.0048	0.0023	0.0312
03/12/2013 05:21:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 05:22:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 05:22:30	1.4676	2.2709	0.0027	0.1305
03/12/2013 05:23:00	1.4676	2.2709	0.0027	0.7230
03/12/2013 05:23:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 05:24:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 05:24:30	1.4676	2.2709	0.0027	0.0221
03/12/2013 05:25:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 05:25:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 05:26:00	2.1162	2.0048	0.0023	0.0382
03/12/2013 05:26:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 05:27:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 05:27:30	1.4676	2.2709	0.0027	0.3453
03/12/2013 05:28:00	1.4676	2.2709	0.0027	0.5736
03/12/2013 05:28:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 05:29:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 05:29:30	1.4676	2.2709	0.0027	0.0221
03/12/2013 05:30:00	1.4676	2.2709	0.0027	0.0221
03/12/2013 05:30:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 05:31:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 05:31:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 05:32:00	1.4676	2.2709	0.0027	0.0221
03/12/2013 05:32:30	2.1162	2.0048	0.0023	0.0221
03/12/2013 05:33:00	1.4676	2.2709	0.0027	0.0221
03/12/2013 05:33:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 05:34:00	1.4676	2.2709	0.0027	0.0221
03/12/2013 05:34:30	1.4676	2.2709	0.0027	0.0221
03/12/2013 05:35:00	1.4676	2.2709	0.0027	0.0221
03/12/2013 05:35:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 05:36:00	1.4676	2.2709	0.0027	0.0221
03/12/2013 05:36:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 05:37:00	2.1162	2.0048	0.0023	0.0221
03/12/2013 05:37:30	1.4676	2.2709	0.0027	0.0221
03/12/2013 05:38:00	1.4676	2.2709	0.0027	0.0221
03/12/2013 05:38:30	1.4676	2.2709	0.0027	0.0221
03/12/2013 05:39:00	2.1162	2.0048	0.0023	0.0221
03/12/2013 05:39:30	2.1162	2.0048	0.0023	0.0221
03/12/2013 05:40:00	1.4676	2.2709	0.0027	0.0221
03/12/2013 05:40:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 05:41:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 05:41:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 05:42:00	1.4676	2.2709	0.0027	0.0221
03/12/2013 05:42:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 05:43:00	1.4676	2.2709	0.0027	0.0221
03/12/2013 05:43:30	2.1162	2.0048	0.0023	0.0221
03/12/2013 05:44:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 05:44:30	1.4676	2.2709	0.0027	0.0221
03/12/2013 05:45:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 05:45:30	1.4676	2.2709	0.0027	0.0221
03/12/2013 05:46:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 05:46:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 05:47:00	1.4676	2.2709	0.0027	0.0221
03/12/2013 05:47:30	1.4676	2.2709	0.0027	0.0221
03/12/2013 05:48:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 05:48:30	1.4676	2.2709	0.0027	0.0221
03/12/2013 05:49:00	1.4676	2.2709	0.0027	0.0221
03/12/2013 05:49:30	1.4676	2.2709	0.0027	0.0221
03/12/2013 05:50:00	1.4676	2.2709	0.0027	0.0221
03/12/2013 05:50:30	1.4676	2.2709	0.0027	0.0221
03/12/2013 05:51:00	1.4676	2.2709	0.0027	0.0221
03/12/2013 05:51:30	1.4676	2.2709	0.0027	0.0221
03/12/2013 05:52:00	2.1162	2.0048	0.0023	0.0312
03/12/2013 05:52:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 05:53:00	1.4676	2.2709	0.0027	0.0221
03/12/2013 05:53:30	1.4676	2.2709	0.0027	0.0221
03/12/2013 05:54:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 05:54:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 05:55:00	2.1162	2.0048	0.0023	0.0221
03/12/2013 05:55:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 05:56:00	1.4676	2.2709	0.0027	0.0221
03/12/2013 05:56:30	1.4676	2.2709	0.0027	0.0221
03/12/2013 05:57:00	1.4676	2.2709	0.0027	0.0221
03/12/2013 05:57:30	1.4676	2.2709	0.0027	0.0221
03/12/2013 05:58:00	1.4676	2.2709	0.0027	0.0221
03/12/2013 05:58:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 05:59:00	1.4676	2.2709	0.0027	0.0221
03/12/2013 05:59:30	1.4676	2.2709	0.0027	0.0221
03/12/2013 06:00:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 06:00:30	1.4676	2.2709	0.0027	0.0221
03/12/2013 06:01:00	1.4676	2.2709	0.0027	0.0221
03/12/2013 06:01:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 06:02:00	1.4676	2.2709	0.0027	0.0221
03/12/2013 06:02:30	1.4676	2.2709	0.0027	0.0221
03/12/2013 06:03:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 06:03:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 06:04:00	1.4676	2.2709	0.0027	0.0221
03/12/2013 06:04:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 06:05:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 06:05:30	1.4676	2.2709	0.0027	0.0221
03/12/2013 06:06:00	1.4676	2.2709	0.0027	0.0221
03/12/2013 06:06:30	1.4676	2.2709	0.0027	0.0221
03/12/2013 06:07:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 06:07:30	2.1162	2.0048	0.0023	0.0221
03/12/2013 06:08:00	2.1162	2.0048	0.0023	0.0312
03/12/2013 06:08:30	1.4676	2.2709	0.0027	0.0221
03/12/2013 06:09:00	1.4676	2.2709	0.0027	0.0221
03/12/2013 06:09:30	1.4676	2.2709	0.0027	0.0221
03/12/2013 06:10:00	1.4676	2.2709	0.0027	0.0221
03/12/2013 06:10:30	1.4676	2.2709	0.0027	0.0221
03/12/2013 06:11:00	1.4676	2.2709	0.0027	0.0221
03/12/2013 06:11:30	1.4676	2.2709	0.0027	0.0221
03/12/2013 06:12:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 06:12:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 06:13:00	1.4676	2.2709	0.0027	0.0221
03/12/2013 06:13:30	1.4676	2.2709	0.0027	0.0221
03/12/2013 06:14:00	1.4676	2.2709	0.0027	0.0221
03/12/2013 06:14:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 06:15:00	1.4676	2.2709	0.0027	0.0221
03/12/2013 06:15:30	2.1162	2.0048	0.0023	0.0221
03/12/2013 06:16:00	1.4676	2.2709	0.0027	0.0221
03/12/2013 06:16:30	1.4676	2.2709	0.0027	0.0221
03/12/2013 06:17:00	1.4676	2.2709	0.0027	0.0221
03/12/2013 06:17:30	1.4676	2.2709	0.0027	0.0221
03/12/2013 06:18:00	1.4676	2.2709	0.0027	0.0221
03/12/2013 06:18:30	1.4676	2.2709	0.0027	0.1680
03/12/2013 06:19:00	1.4676	2.2709	0.0027	0.4747
03/12/2013 06:19:30	1.4676	2.2709	0.0027	0.0382
03/12/2013 06:20:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 06:20:30	1.4676	2.2709	0.0027	0.0382
03/12/2013 06:21:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 06:21:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 06:22:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 06:22:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 06:23:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 06:23:30	1.4676	2.2709	0.0027	0.0221
03/12/2013 06:24:00	1.4676	2.2709	0.0027	0.0312
