#Date Time	Lux	CLA	CS	Activity
03/15/2013 02:06:00	1.4676	2.2709	0.0027	0.7772
03/15/2013 02:06:30	1.4676	2.2709	0.0027	0.9622
03/15/2013 02:07:00	1.4676	2.2709	0.0027	0.9248
03/15/2013 02:07:30	2.1162	2.0048	0.0023	1.0139
03/15/2013 02:08:00	1.3944	0.8906	0.0009	0.5546
03/15/2013 02:08:30	2.1162	2.0048	0.0023	0.0312
03/15/2013 02:09:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 02:09:30	1.4676	2.2709	0.0027	0.0221
03/15/2013 02:10:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 02:10:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 02:11:00	2.1162	2.0048	0.0023	0.0441
03/15/2013 02:11:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 02:12:00	2.1162	2.0048	0.0023	0.0221
03/15/2013 02:12:30	2.1162	2.0048	0.0023	0.1447
03/15/2013 02:13:00	2.1162	2.0048	0.0023	0.0312
03/15/2013 02:13:30	1.4676	2.2709	0.0027	0.0221
03/15/2013 02:14:00	1.4676	2.2709	0.0027	0.0221
03/15/2013 02:14:30	1.4676	2.2709	0.0027	0.0221
03/15/2013 02:15:00	1.4676	2.2709	0.0027	0.0221
03/15/2013 02:15:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 02:16:00	1.4676	2.2709	0.0027	0.0221
03/15/2013 02:16:30	1.4676	2.2709	0.0027	0.0221
03/15/2013 02:17:00	2.1162	2.0048	0.0023	0.0312
03/15/2013 02:17:30	2.1162	2.0048	0.0023	0.0312
03/15/2013 02:18:00	2.1162	2.0048	0.0023	0.0221
03/15/2013 02:18:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 02:19:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 02:19:30	1.4676	2.2709	0.0027	0.0221
03/15/2013 02:20:00	2.1162	2.0048	0.0023	0.0221
03/15/2013 02:20:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 02:21:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 02:21:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 02:22:00	1.4676	2.2709	0.0027	0.0221
03/15/2013 02:22:30	1.4676	2.2709	0.0027	0.1576
03/15/2013 02:23:00	2.1162	2.0048	0.0023	0.0221
03/15/2013 02:23:30	2.1162	2.0048	0.0023	0.0312
03/15/2013 02:24:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 02:24:30	2.1162	2.0048	0.0023	0.0312
03/15/2013 02:25:00	2.1162	2.0048	0.0023	0.0221
03/15/2013 02:25:30	1.4676	2.2709	0.0027	0.0221
03/15/2013 02:26:00	1.4676	2.2709	0.0027	0.0221
03/15/2013 02:26:30	1.4676	2.2709	0.0027	0.0221
03/15/2013 02:27:00	1.4676	2.2709	0.0027	0.0221
03/15/2013 02:27:30	2.1162	2.0048	0.0023	0.0221
03/15/2013 02:28:00	2.1162	2.0048	0.0023	0.0312
03/15/2013 02:28:30	2.1162	2.0048	0.0023	0.0312
03/15/2013 02:29:00	2.1162	2.0048	0.0023	0.0312
03/15/2013 02:29:30	2.1162	2.0048	0.0023	0.0221
03/15/2013 02:30:00	1.4676	2.2709	0.0027	0.0221
03/15/2013 02:30:30	1.4676	2.2709	0.0027	0.0221
03/15/2013 02:31:00	1.4676	2.2709	0.0027	0.0221
03/15/2013 02:31:30	1.4676	2.2709	0.0027	0.1936
03/15/2013 02:32:00	1.4676	2.2709	0.0027	0.0221
03/15/2013 02:32:30	2.1162	2.0048	0.0023	0.0312
03/15/2013 02:33:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 02:33:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 02:34:00	1.4676	2.2709	0.0027	0.0382
03/15/2013 02:34:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 02:35:00	2.1162	2.0048	0.0023	0.0312
03/15/2013 02:35:30	2.1162	2.0048	0.0023	0.0312
03/15/2013 02:36:00	1.4676	2.2709	0.0027	0.2506
03/15/2013 02:36:30	2.1162	2.0048	0.0023	0.0441
03/15/2013 02:37:00	2.1162	2.0048	0.0023	0.0312
03/15/2013 02:37:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 02:38:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 02:38:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 02:39:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 02:39:30	2.1162	2.0048	0.0023	0.0312
03/15/2013 02:40:00	1.4676	2.2709	0.0027	0.0221
03/15/2013 02:40:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 02:41:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 02:41:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 02:42:00	2.1162	2.0048	0.0023	0.0312
03/15/2013 02:42:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 02:43:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 02:43:30	1.4676	2.2709	0.0027	0.7423
03/15/2013 02:44:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 02:44:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 02:45:00	2.1162	2.0048	0.0023	0.0312
03/15/2013 02:45:30	2.1162	2.0048	0.0023	0.0312
03/15/2013 02:46:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 02:46:30	2.1162	2.0048	0.0023	0.0312
03/15/2013 02:47:00	2.1162	2.0048	0.0023	0.0312
03/15/2013 02:47:30	2.1162	2.0048	0.0023	0.0312
03/15/2013 02:48:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 02:48:30	2.1162	2.0048	0.0023	0.0312
03/15/2013 02:49:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 02:49:30	2.1162	2.0048	0.0023	0.0312
03/15/2013 02:50:00	1.4676	2.2709	0.0027	0.0221
03/15/2013 02:50:30	1.4676	2.2709	0.0027	0.0221
03/15/2013 02:51:00	2.1162	2.0048	0.0023	0.0312
03/15/2013 02:51:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 02:52:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 02:52:30	1.4676	2.2709	0.0027	0.0382
03/15/2013 02:53:00	2.1162	2.0048	0.0023	0.0312
03/15/2013 02:53:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 02:54:00	2.1162	2.0048	0.0023	0.0312
03/15/2013 02:54:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 02:55:00	2.1162	2.0048	0.0023	0.0312
03/15/2013 02:55:30	1.4676	2.2709	0.0027	0.0382
03/15/2013 02:56:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 02:56:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 02:57:00	2.1162	2.0048	0.0023	0.0312
03/15/2013 02:57:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 02:58:00	1.4676	2.2709	0.0027	0.0221
03/15/2013 02:58:30	2.1162	2.0048	0.0023	0.0312
03/15/2013 02:59:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 02:59:30	2.1162	2.0048	0.0023	0.0382
03/15/2013 03:00:00	2.1162	2.0048	0.0023	0.0312
03/15/2013 03:00:30	2.1162	2.0048	0.0023	0.0312
03/15/2013 03:01:00	2.1162	2.0048	0.0023	0.0312
03/15/2013 03:01:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 03:02:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 03:02:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 03:03:00	1.4676	2.2709	0.0027	0.0624
03/15/2013 03:03:30	1.4676	2.2709	0.0027	0.6670
03/15/2013 03:04:00	2.1162	2.0048	0.0023	0.0382
03/15/2013 03:04:30	2.1162	2.0048	0.0023	0.0312
03/15/2013 03:05:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 03:05:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 03:06:00	2.1162	2.0048	0.0023	0.0312
03/15/2013 03:06:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 03:07:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 03:07:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 03:08:00	2.1162	2.0048	0.0023	0.0312
03/15/2013 03:08:30	2.1162	2.0048	0.0023	0.0312
03/15/2013 03:09:00	2.1162	2.0048	0.0023	0.0312
03/15/2013 03:09:30	1.4676	2.2709	0.0027	0.0493
03/15/2013 03:10:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 03:10:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 03:11:00	2.1162	2.0048	0.0023	0.0312
03/15/2013 03:11:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 03:12:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 03:12:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 03:13:00	2.1162	2.0048	0.0023	0.0312
03/15/2013 03:13:30	2.1162	2.0048	0.0023	0.0312
03/15/2013 03:14:00	2.1162	2.0048	0.0023	0.0312
03/15/2013 03:14:30	2.1162	2.0048	0.0023	0.0312
03/15/2013 03:15:00	2.1162	2.0048	0.0023	0.0312
03/15/2013 03:15:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 03:16:00	1.4676	2.2709	0.0027	0.0221
03/15/2013 03:16:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 03:17:00	2.1162	2.0048	0.0023	0.0312
03/15/2013 03:17:30	2.1162	2.0048	0.0023	0.0221
03/15/2013 03:18:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 03:18:30	1.4676	2.2709	0.0027	0.0221
03/15/2013 03:19:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 03:19:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 03:20:00	2.1162	2.0048	0.0023	0.0382
03/15/2013 03:20:30	1.4676	2.2709	0.0027	0.0221
03/15/2013 03:21:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 03:21:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 03:22:00	2.1162	2.0048	0.0023	0.0312
03/15/2013 03:22:30	1.4676	2.2709	0.0027	0.0441
03/15/2013 03:23:00	2.1162	2.0048	0.0023	0.0312
03/15/2013 03:23:30	2.1162	2.0048	0.0023	0.0382
03/15/2013 03:24:00	2.1162	2.0048	0.0023	0.0493
03/15/2013 03:24:30	1.4676	2.2709	0.0027	0.0382
03/15/2013 03:25:00	2.1162	2.0048	0.0023	0.0312
03/15/2013 03:25:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 03:26:00	2.1162	2.0048	0.0023	0.0312
03/15/2013 03:26:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 03:27:00	1.4676	2.2709	0.0027	0.0221
03/15/2013 03:27:30	1.4676	2.2709	0.0027	0.0221
03/15/2013 03:28:00	2.1162	2.0048	0.0023	0.0312
03/15/2013 03:28:30	2.1162	2.0048	0.0023	0.0312
03/15/2013 03:29:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 03:29:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 03:30:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 03:30:30	2.1162	2.0048	0.0023	0.0312
03/15/2013 03:31:00	2.1162	2.0048	0.0023	0.0312
03/15/2013 03:31:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 03:32:00	2.1162	2.0048	0.0023	0.0312
03/15/2013 03:32:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 03:33:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 03:33:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 03:34:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 03:34:30	1.4676	2.2709	0.0027	0.0382
03/15/2013 03:35:00	2.1162	2.0048	0.0023	0.0221
03/15/2013 03:35:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 03:36:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 03:36:30	2.1162	2.0048	0.0023	0.0312
03/15/2013 03:37:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 03:37:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 03:38:00	2.1162	2.0048	0.0023	0.0382
03/15/2013 03:38:30	1.4676	2.2709	0.0027	0.0382
03/15/2013 03:39:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 03:39:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 03:40:00	2.1162	2.0048	0.0023	0.0312
03/15/2013 03:40:30	2.1162	2.0048	0.0023	0.0382
03/15/2013 03:41:00	1.4676	2.2709	0.0027	0.0221
03/15/2013 03:41:30	2.1162	2.0048	0.0023	0.0312
03/15/2013 03:42:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 03:42:30	2.1162	2.0048	0.0023	0.0312
03/15/2013 03:43:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 03:43:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 03:44:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 03:44:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 03:45:00	1.4676	2.2709	0.0027	0.0221
03/15/2013 03:45:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 03:46:00	2.1162	2.0048	0.0023	0.0312
03/15/2013 03:46:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 03:47:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 03:47:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 03:48:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 03:48:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 03:49:00	1.4676	2.2709	0.0027	0.0221
03/15/2013 03:49:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 03:50:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 03:50:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 03:51:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 03:51:30	2.1162	2.0048	0.0023	0.0312
03/15/2013 03:52:00	1.4676	2.2709	0.0027	0.0221
03/15/2013 03:52:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 03:53:00	1.4676	2.2709	0.0027	0.0221
03/15/2013 03:53:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 03:54:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 03:54:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 03:55:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 03:55:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 03:56:00	2.1162	2.0048	0.0023	0.0382
03/15/2013 03:56:30	2.1162	2.0048	0.0023	0.0312
03/15/2013 03:57:00	1.4676	2.2709	0.0027	0.0382
03/15/2013 03:57:30	1.4676	2.2709	0.0027	0.0221
03/15/2013 03:58:00	2.1162	2.0048	0.0023	0.0312
03/15/2013 03:58:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 03:59:00	1.4676	2.2709	0.0027	0.0382
03/15/2013 03:59:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 04:00:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 04:00:30	1.4676	2.2709	0.0027	0.0382
03/15/2013 04:01:00	2.1162	2.0048	0.0023	0.0312
03/15/2013 04:01:30	2.1162	2.0048	0.0023	0.0312
03/15/2013 04:02:00	2.1162	2.0048	0.0023	0.0221
03/15/2013 04:02:30	2.1162	2.0048	0.0023	0.0312
03/15/2013 04:03:00	2.1162	2.0048	0.0023	0.0312
03/15/2013 04:03:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 04:04:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 04:04:30	1.4676	2.2709	0.0027	0.0221
03/15/2013 04:05:00	1.4676	2.2709	0.0027	0.0221
03/15/2013 04:05:30	1.4676	2.2709	0.0027	0.0382
03/15/2013 04:06:00	2.1162	2.0048	0.0023	0.0221
03/15/2013 04:06:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 04:07:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 04:07:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 04:08:00	1.4676	2.2709	0.0027	0.0221
03/15/2013 04:08:30	2.1162	2.0048	0.0023	0.0312
03/15/2013 04:09:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 04:09:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 04:10:00	2.1162	2.0048	0.0023	0.0312
03/15/2013 04:10:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 04:11:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 04:11:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 04:12:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 04:12:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 04:13:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 04:13:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 04:14:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 04:14:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 04:15:00	2.1162	2.0048	0.0023	0.0312
03/15/2013 04:15:30	1.4676	2.2709	0.0027	0.0221
03/15/2013 04:16:00	2.1162	2.0048	0.0023	0.0312
03/15/2013 04:16:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 04:17:00	2.1162	2.0048	0.0023	0.0312
03/15/2013 04:17:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 04:18:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 04:18:30	2.1162	2.0048	0.0023	0.0312
03/15/2013 04:19:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 04:19:30	2.1162	2.0048	0.0023	0.0312
03/15/2013 04:20:00	2.1162	2.0048	0.0023	0.0312
03/15/2013 04:20:30	2.1162	2.0048	0.0023	0.0312
03/15/2013 04:21:00	1.4676	2.2709	0.0027	0.2293
03/15/2013 04:21:30	1.4676	2.2709	0.0027	0.6102
03/15/2013 04:22:00	1.4676	2.2709	0.0027	0.0382
03/15/2013 04:22:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 04:23:00	2.1162	2.0048	0.0023	0.0312
03/15/2013 04:23:30	1.4676	2.2709	0.0027	0.1011
03/15/2013 04:24:00	2.1162	2.0048	0.0023	0.0312
03/15/2013 04:24:30	1.4676	2.2709	0.0027	0.0221
03/15/2013 04:25:00	1.4676	2.2709	0.0027	0.0221
03/15/2013 04:25:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 04:26:00	2.1162	2.0048	0.0023	0.4050
03/15/2013 04:26:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 04:27:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 04:27:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 04:28:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 04:28:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 04:29:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 04:29:30	1.4676	2.2709	0.0027	0.5404
03/15/2013 04:30:00	2.1162	2.0048	0.0023	0.0764
03/15/2013 04:30:30	1.4676	2.2709	0.0027	0.0382
03/15/2013 04:31:00	1.4676	2.2709	0.0027	0.0382
03/15/2013 04:31:30	1.4676	2.2709	0.0027	0.0382
03/15/2013 04:32:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 04:32:30	1.4676	2.2709	0.0027	0.1058
03/15/2013 04:33:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 04:33:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 04:34:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 04:34:30	1.4676	2.2709	0.0027	0.1898
03/15/2013 04:35:00	1.4676	2.2709	0.0027	0.5216
03/15/2013 04:35:30	2.1162	2.0048	0.0023	0.0382
03/15/2013 04:36:00	2.1162	2.0048	0.0023	0.1779
03/15/2013 04:36:30	2.1162	2.0048	0.0023	0.0312
03/15/2013 04:37:00	1.4676	2.2709	0.0027	0.0382
03/15/2013 04:37:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 04:38:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 04:38:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 04:39:00	1.4676	2.2709	0.0027	0.0382
03/15/2013 04:39:30	1.4676	2.2709	0.0027	0.3250
03/15/2013 04:40:00	1.4676	2.2709	0.0027	0.0825
03/15/2013 04:40:30	1.4676	2.2709	0.0027	0.0221
03/15/2013 04:41:00	1.4676	2.2709	0.0027	0.2282
03/15/2013 04:41:30	2.1162	2.0048	0.0023	0.0312
03/15/2013 04:42:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 04:42:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 04:43:00	2.1162	2.0048	0.0023	0.0854
03/15/2013 04:43:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 04:44:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 04:44:30	1.4676	2.2709	0.0027	0.4575
03/15/2013 04:45:00	2.1162	2.0048	0.0023	0.4232
03/15/2013 04:45:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 04:46:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 04:46:30	2.1162	2.0048	0.0023	0.0382
03/15/2013 04:47:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 04:47:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 04:48:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 04:48:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 04:49:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 04:49:30	2.1162	2.0048	0.0023	0.0312
03/15/2013 04:50:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 04:50:30	1.4676	2.2709	0.0027	0.0221
03/15/2013 04:51:00	2.1162	2.0048	0.0023	0.0312
03/15/2013 04:51:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 04:52:00	2.1162	2.0048	0.0023	0.0312
03/15/2013 04:52:30	2.1162	2.0048	0.0023	0.0312
03/15/2013 04:53:00	1.4676	2.2709	0.0027	0.0382
03/15/2013 04:53:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 04:54:00	2.1162	2.0048	0.0023	0.0312
03/15/2013 04:54:30	2.1162	2.0048	0.0023	0.0312
03/15/2013 04:55:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 04:55:30	1.4676	2.2709	0.0027	0.0221
03/15/2013 04:56:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 04:56:30	2.1162	2.0048	0.0023	0.0312
03/15/2013 04:57:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 04:57:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 04:58:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 04:58:30	1.4676	2.2709	0.0027	0.0382
03/15/2013 04:59:00	2.1162	2.0048	0.0023	0.0312
03/15/2013 04:59:30	2.1162	2.0048	0.0023	0.0312
03/15/2013 05:00:00	1.4676	2.2709	0.0027	0.0221
03/15/2013 05:00:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 05:01:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 05:01:30	2.1162	2.0048	0.0023	0.0312
03/15/2013 05:02:00	2.1162	2.0048	0.0023	0.0312
03/15/2013 05:02:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 05:03:00	2.1162	2.0048	0.0023	0.0312
03/15/2013 05:03:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 05:04:00	2.1162	2.0048	0.0023	0.0221
03/15/2013 05:04:30	1.4676	2.2709	0.0027	0.0493
03/15/2013 05:05:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 05:05:30	2.1162	2.0048	0.0023	0.0312
03/15/2013 05:06:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 05:06:30	2.1162	2.0048	0.0023	0.0312
03/15/2013 05:07:00	1.4676	2.2709	0.0027	0.0382
03/15/2013 05:07:30	1.4676	2.2709	0.0027	0.0221
03/15/2013 05:08:00	2.1162	2.0048	0.0023	0.0312
03/15/2013 05:08:30	1.4676	2.2709	0.0027	0.0221
03/15/2013 05:09:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 05:09:30	2.1162	2.0048	0.0023	0.0221
03/15/2013 05:10:00	2.1162	2.0048	0.0023	0.0312
03/15/2013 05:10:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 05:11:00	2.1162	2.0048	0.0023	0.0221
03/15/2013 05:11:30	2.1162	2.0048	0.0023	0.0382
03/15/2013 05:12:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 05:12:30	1.4676	2.2709	0.0027	0.0221
03/15/2013 05:13:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 05:13:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 05:14:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 05:14:30	2.1162	2.0048	0.0023	0.0312
03/15/2013 05:15:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 05:15:30	2.1162	2.0048	0.0023	0.0312
03/15/2013 05:16:00	1.4676	2.2709	0.0027	0.5089
03/15/2013 05:16:30	1.4676	2.2709	0.0027	0.3488
03/15/2013 05:17:00	2.1162	2.0048	0.0023	0.0441
03/15/2013 05:17:30	1.4676	2.2709	0.0027	0.0382
03/15/2013 05:18:00	2.1162	2.0048	0.0023	0.0441
03/15/2013 05:18:30	2.1162	2.0048	0.0023	0.0382
03/15/2013 05:19:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 05:19:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 05:20:00	1.4676	2.2709	0.0027	0.0441
03/15/2013 05:20:30	1.4676	2.2709	0.0027	0.0382
03/15/2013 05:21:00	2.1162	2.0048	0.0023	0.0382
03/15/2013 05:21:30	1.4676	2.2709	0.0027	0.0584
03/15/2013 05:22:00	2.1162	2.0048	0.0023	0.0382
03/15/2013 05:22:30	2.1162	2.0048	0.0023	0.0441
03/15/2013 05:23:00	1.4676	2.2709	0.0027	0.0540
03/15/2013 05:23:30	2.1162	2.0048	0.0023	0.0441
03/15/2013 05:24:00	1.4676	2.2709	0.0027	0.0382
03/15/2013 05:24:30	1.4676	2.2709	0.0027	0.0382
03/15/2013 05:25:00	2.1162	2.0048	0.0023	0.0312
03/15/2013 05:25:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 05:26:00	1.4676	2.2709	0.0027	0.0382
03/15/2013 05:26:30	1.4676	2.2709	0.0027	0.0441
03/15/2013 05:27:00	1.4676	2.2709	0.0027	0.4473
03/15/2013 05:27:30	1.4676	2.2709	0.0027	0.7101
03/15/2013 05:28:00	1.4676	2.2709	0.0027	0.8819
03/15/2013 05:28:30	1.4676	2.2709	0.0027	0.8070
03/15/2013 05:29:00	2.1162	2.0048	0.0023	1.0282
03/15/2013 05:29:30	1.4676	2.2709	0.0027	0.7101
03/15/2013 05:30:00	1.4676	2.2709	0.0027	0.0382
03/15/2013 05:30:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 05:31:00	2.1162	2.0048	0.0023	0.0312
03/15/2013 05:31:30	1.4676	2.2709	0.0027	0.0221
03/15/2013 05:32:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 05:32:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 05:33:00	1.4676	2.2709	0.0027	0.0312
03/15/2013 05:33:30	1.4676	2.2709	0.0027	0.0312
03/15/2013 05:34:00	2.1162	2.0048	0.0023	0.0312
03/15/2013 05:34:30	2.1162	2.0048	0.0023	0.0312
03/15/2013 05:35:00	2.1162	2.0048	0.0023	0.0312
03/15/2013 05:35:30	2.1162	2.0048	0.0023	0.0312
03/15/2013 05:36:00	2.1162	2.0048	0.0023	0.0312
03/15/2013 05:36:30	2.1162	2.0048	0.0023	0.0312
03/15/2013 05:37:00	2.1162	2.0048	0.0023	0.0312
